退钱，坐牢,广东 深圳,f,483,206,15,Wed Jul 16 09:52:23 +0800 2025,1岁工作22岁退休喜提69万退休金
这放古代多少要抄家问斩,其他,m,132,221,96,Wed Jul 16 09:52:07 +0800 2025,1岁工作22岁退休喜提69万退休金
水还是太浑了,海外 法国,f,304,340,519,Wed Jul 16 09:52:03 +0800 2025,1岁工作22岁退休喜提69万退休金
都是我们交的钱,安徽 合肥,m,126,549,707,Wed Jul 16 09:52:04 +0800 2025,1岁工作22岁退休喜提69万退休金
@中国新闻网 发一下全名和工作单位。,北京 海淀区,f,60,250,1390,Wed Jul 16 09:52:01 +0800 2025,1岁工作22岁退休喜提69万退休金
转发微博,其他,m,269,239,14336,Wed Jul 16 09:51:57 +0800 2025,1岁工作22岁退休喜提69万退休金
和三百多岁的美国老人如出一辙,其他,f,39,175,114,Wed Jul 16 09:51:56 +0800 2025,1岁工作22岁退休喜提69万退休金
天选之子出现了，22岁22年工作经验,浙江 杭州,m,90,197,133,Wed Jul 16 09:51:46 +0800 2025,1岁工作22岁退休喜提69万退休金
想问下 都这么多天了怎么才上热搜，能不能以后把这些冒领的人的名单基本信息都放上来。,内蒙古 赤峰,f,410,87,2341,Wed Jul 16 09:51:21 +0800 2025,1岁工作22岁退休喜提69万退休金
不能带名，网友会深挖，怕,浙江 金华,m,2325,272,662,Wed Jul 16 09:51:18 +0800 2025,1岁工作22岁退休喜提69万退休金
所以说现在年轻人不愿意每月缴纳社保啊,广东 东莞,m,153,220,59,Wed Jul 16 09:50:54 +0800 2025,1岁工作22岁退休喜提69万退休金
支持开盲盒正想输出,广东 广州,f,175,149,2792,Wed Jul 16 09:50:50 +0800 2025,1岁工作22岁退休喜提69万退休金
这不能只审计出来就完事了吧，是不是要追责，追回，判刑？,河北,f,8,34,737,Wed Jul 16 09:50:49 +0800 2025,1岁工作22岁退休喜提69万退休金
这标题没有看明白 一岁领69万？,其他,m,175,609,409,Wed Jul 16 09:50:45 +0800 2025,1岁工作22岁退休喜提69万退休金
现在看到什么都不惊讶了,其他,f,37,816,211,Wed Jul 16 09:50:40 +0800 2025,1岁工作22岁退休喜提69万退休金
转发微博,北京,f,18,879,23439,Wed Jul 16 09:50:39 +0800 2025,1岁工作22岁退休喜提69万退休金
蛀虫寄生虫,河南,m,716,609,999,Wed Jul 16 09:50:31 +0800 2025,1岁工作22岁退休喜提69万退休金
社保不敢交了之前1100一个月 现在1700一个月亚历山大原来都被1岁小孩拿走了,海外,m,447,1039,6104,Wed Jul 16 09:50:30 +0800 2025,1岁工作22岁退休喜提69万退休金
转发微博,广东 珠海,m,143,56,4830,Wed Jul 16 09:50:24 +0800 2025,1岁工作22岁退休喜提69万退休金
有个新疆的朋友，不用去上班每个月拿一万多的工资。只需要偶尔去开一下会就好了，她自己在做小生意，挂名在她老公单位,广东 广州,f,312,762,1697,Wed Jul 16 09:50:12 +0800 2025,1岁工作22岁退休喜提69万退休金
呵呵,湖北 黄冈,f,0,358,3221,Wed Jul 16 09:50:10 +0800 2025,1岁工作22岁退休喜提69万退休金
不能提,海外,m,953,1199,4422,Wed Jul 16 09:50:10 +0800 2025,1岁工作22岁退休喜提69万退休金
ta都有养老金了 还在工作 好上进啊😹,天津 和平区,m,105,350,2530,Wed Jul 16 09:50:01 +0800 2025,1岁工作22岁退休喜提69万退休金
原来这就是有权人的人生,上海 黄浦区,f,24,74,141,Wed Jul 16 09:49:58 +0800 2025,1岁工作22岁退休喜提69万退休金
回复@陈大刚的刚是刚柔并济的刚:不要学会计，学会计的现在好难就业,浙江 宁波,f,83,87,28,Wed Jul 16 09:49:57 +0800 2025,1岁工作22岁退休喜提69万退休金
后续呢,河南 郑州,f,275,392,1297,Wed Jul 16 09:49:52 +0800 2025,1岁工作22岁退休喜提69万退休金
驴得水,广东 广州,f,67,57,406,Wed Jul 16 09:49:00 +0800 2025,1岁工作22岁退休喜提69万退休金
TNN个腿！查出来逮一个杀一个，看谁还敢！,辽宁 大连,f,81,517,3317,Wed Jul 16 09:48:56 +0800 2025,1岁工作22岁退休喜提69万退休金
好幸福啊，22岁就能退休了,江苏 苏州,f,214,1543,1044,Wed Jul 16 09:48:51 +0800 2025,1岁工作22岁退休喜提69万退休金
关我屁事，反正我就算死了也不会把钱给我,广东,m,27,89,30,Wed Jul 16 09:48:50 +0800 2025,1岁工作22岁退休喜提69万退休金
蛀虫，杀无赦！,山东,f,43,544,2819,Wed Jul 16 09:48:49 +0800 2025,1岁工作22岁退休喜提69万退休金
这个才是真正的有辱国格了。,四川,m,1033,426,3250,Wed Jul 16 09:48:45 +0800 2025,1岁工作22岁退休喜提69万退休金
什么年代了，为什么还会有这样的事发生呀,浙江 台州,f,17,305,108,Wed Jul 16 09:48:45 +0800 2025,1岁工作22岁退休喜提69万退休金
没准是警犬呢,其他,m,29,98,7,Wed Jul 16 09:48:36 +0800 2025,1岁工作22岁退休喜提69万退休金
@陈渝舟,其他,f,370,103,386,Wed Jul 16 09:48:13 +0800 2025,1岁工作22岁退休喜提69万退休金
先缩编减人增效吧,重庆,f,50,80,21,Wed Jul 16 09:48:04 +0800 2025,1岁工作22岁退休喜提69万退休金
感觉有点不可思议，退休后不是每年要审那个证吗,四川 成都,f,144,166,7282,Wed Jul 16 09:48:02 +0800 2025,1岁工作22岁退休喜提69万退休金
蛀虫，顶上去，全部端,广东,m,60,393,104,Wed Jul 16 09:47:59 +0800 2025,1岁工作22岁退休喜提69万退休金
有后台有人脉，这种事不是很常见的嘛只是没有公开说道而已,其他,f,4726,807,65491,Wed Jul 16 09:47:54 +0800 2025,1岁工作22岁退休喜提69万退休金
2025年了还能允许这样？？？,北京 东城区,f,401,842,279,Wed Jul 16 09:47:52 +0800 2025,1岁工作22岁退休喜提69万退休金
够一艘航母了吧,其他,f,39,179,694,Wed Jul 16 09:47:46 +0800 2025,1岁工作22岁退休喜提69万退休金
哇哦,上海 徐汇区,f,210,226,6653,Wed Jul 16 09:47:44 +0800 2025,1岁工作22岁退休喜提69万退休金
所以呢，有死了还拿的，有拿多份的，有年龄对的上但完全没工作过就拿的，有从出生开始就造假的，这个钱是个无底的窟窿，再多都不够,四川,f,45,60,110,Wed Jul 16 09:47:26 +0800 2025,1岁工作22岁退休喜提69万退休金
这不得放大名贴照片，性质太恶劣了,福建,f,365,788,26908,Wed Jul 16 09:47:22 +0800 2025,1岁工作22岁退休喜提69万退休金
把我的养老金还给我,其他,f,4,63,724,Wed Jul 16 09:47:18 +0800 2025,1岁工作22岁退休喜提69万退休金
@央视新闻,江苏 苏州,f,38,16,499,Wed Jul 16 09:47:17 +0800 2025,1岁工作22岁退休喜提69万退休金
丧心病狂,安徽 合肥,m,107,89,3,Wed Jul 16 09:47:13 +0800 2025,1岁工作22岁退休喜提69万退休金
这些钱能不能吐回来？？,四川,f,140,229,989,Wed Jul 16 09:47:07 +0800 2025,1岁工作22岁退休喜提69万退休金
还有什么是真的！！！感觉偷了我的钱,福建 三明,f,32,175,62,Wed Jul 16 09:47:04 +0800 2025,1岁工作22岁退休喜提69万退休金
要求带大名，返还领取的养老金，还有现在的工作单位辞退他,河南 郑州,f,6,56,8,Wed Jul 16 09:46:59 +0800 2025,1岁工作22岁退休喜提69万退休金
真尼玛不要脸,其他,f,115,472,6495,Wed Jul 16 09:46:54 +0800 2025,1岁工作22岁退休喜提69万退休金
@周周周一呐,湖南,m,63,360,112,Wed Jul 16 09:46:52 +0800 2025,1岁工作22岁退休喜提69万退休金
当你发现一只蟑螂的时候，其实已经有一窝蟑螂了,其他,m,240,713,353,Wed Jul 16 09:46:47 +0800 2025,1岁工作22岁退休喜提69万退休金
怕只怕爆出来的是九牛一毛,其他,m,118040,914,7497,Wed Jul 16 09:46:42 +0800 2025,1岁工作22岁退休喜提69万退休金
前两天还笑隔壁老米，回旋镖这么快就抽回来了，真就太阳底下无新鲜事,安徽 合肥,f,54,24,7,Wed Jul 16 09:46:41 +0800 2025,1岁工作22岁退休喜提69万退休金
这新闻能上热搜？,山东,m,52,91,9,Wed Jul 16 09:46:38 +0800 2025,1岁工作22岁退休喜提69万退休金
这个要判刑吧,北京,f,398,672,9897,Wed Jul 16 09:46:26 +0800 2025,1岁工作22岁退休喜提69万退休金
大早上看到这个被气晕,广东 汕头,m,46,137,269,Wed Jul 16 09:46:16 +0800 2025,1岁工作22岁退休喜提69万退休金
可笑这个世界怎么了,其他,f,21,920,664,Wed Jul 16 09:46:14 +0800 2025,1岁工作22岁退休喜提69万退休金
大胆，捞爷们多领点养老金怎么了，那是捞爷瞧得起你。,其他,m,107,369,1241,Wed Jul 16 09:46:05 +0800 2025,1岁工作22岁退休喜提69万退休金
大早上要被气晕,广东 汕头,m,46,137,269,Wed Jul 16 09:45:48 +0800 2025,1岁工作22岁退休喜提69万退休金
服了,海南,f,1192,71,1291,Wed Jul 16 09:45:35 +0800 2025,1岁工作22岁退休喜提69万退休金
连着上辈子的钱一块赚是吧,北京,m,1144,2144,2121,Wed Jul 16 09:45:34 +0800 2025,1岁工作22岁退休喜提69万退休金
我看你们还怎么取笑别人美国几百岁老人拿退休金,其他,m,121,213,30,Wed Jul 16 09:45:34 +0800 2025,1岁工作22岁退休喜提69万退休金
应该查查他爸爸妈妈是谁？什么职务？爷爷奶奶姥姥姥爷什么职务？,河北 沧州,f,57,238,334,Wed Jul 16 09:45:33 +0800 2025,1岁工作22岁退休喜提69万退休金
一定要追究责任 这些钱都是我们年轻人的血汗钱,其他,f,148,253,239,Wed Jul 16 09:45:32 +0800 2025,1岁工作22岁退休喜提69万退休金
u pu p,山东 潍坊,f,273,766,311,Wed Jul 16 09:45:30 +0800 2025,1岁工作22岁退休喜提69万退休金
@ethy-eth,河南,f,60301,176,1124,Wed Jul 16 09:45:29 +0800 2025,1岁工作22岁退休喜提69万退休金
这种很多的，前同事就跟我们炫耀自己上学时就在他爸单位交金,其他,m,27,221,14,Wed Jul 16 09:45:29 +0800 2025,1岁工作22岁退休喜提69万退休金
山西出的优良品种吗？1岁就工作,其他,m,2,51,19,Wed Jul 16 09:45:26 +0800 2025,1岁工作22岁退休喜提69万退休金
也许不止这么点吧  还说越来越多的人不买养老保险了 交了的都被吞了 交的有意义吗,其他,f,5,76,36,Wed Jul 16 09:45:22 +0800 2025,1岁工作22岁退休喜提69万退休金
转发微博,台湾 桃园县,m,333,192,26173,Wed Jul 16 09:45:11 +0800 2025,1岁工作22岁退休喜提69万退休金
@flowingfullmoon 钱去哪了？,其他,f,174,508,786,Wed Jul 16 09:45:06 +0800 2025,1岁工作22岁退休喜提69万退休金
转发微博,浙江 杭州,m,381,899,2076,Wed Jul 16 09:44:59 +0800 2025,1岁工作22岁退休喜提69万退休金
前段时间还在笑话美国，现在打脸打到自己了，笑不出来。这个话题值得一个“爆”！,其他,f,15,445,389,Wed Jul 16 09:44:59 +0800 2025,1岁工作22岁退休喜提69万退休金
追责吧,吉林 长春,f,154,148,798,Wed Jul 16 09:44:55 +0800 2025,1岁工作22岁退休喜提69万退休金
可笑,其他,m,273,431,6851,Wed Jul 16 09:44:53 +0800 2025,1岁工作22岁退休喜提69万退休金
真正值得关注的事,其他,f,370,308,10985,Wed Jul 16 09:44:52 +0800 2025,1岁工作22岁退休喜提69万退休金
马斯克:我来辣,天津 和平区,m,5204,843,1309,Wed Jul 16 09:44:45 +0800 2025,1岁工作22岁退休喜提69万退休金
满门抄斩吧,黑龙江 绥化,m,89,261,418,Wed Jul 16 09:44:44 +0800 2025,1岁工作22岁退休喜提69万退休金
娱乐圈的瓜已经是最小的了 别的圈.....,黑龙江,f,971,544,353,Wed Jul 16 09:44:37 +0800 2025,1岁工作22岁退休喜提69万退休金
前方吃紧，后方紧吃。云飞兄诚不欺我,天津 和平区,m,166,315,1467,Wed Jul 16 09:44:29 +0800 2025,1岁工作22岁退休喜提69万退休金
太无耻了，这些钱怎么来的没b数嘛,其他,m,143,61,31,Wed Jul 16 09:44:21 +0800 2025,1岁工作22岁退休喜提69万退休金
真的没救了,广东,f,138,594,185,Wed Jul 16 09:44:19 +0800 2025,1岁工作22岁退休喜提69万退休金
这时候怎么不报全名了？,四川,f,505,819,4173,Wed Jul 16 09:44:07 +0800 2025,1岁工作22岁退休喜提69万退休金
真的假的？想起年初美国有几百岁老人还领退休金的，是不是一样道理？,广东,f,143,116,588,Wed Jul 16 09:44:07 +0800 2025,1岁工作22岁退休喜提69万退休金
@央视新闻,新疆 乌鲁木齐,f,4315,569,302,Wed Jul 16 09:44:00 +0800 2025,1岁工作22岁退休喜提69万退休金
比马斯克查出的300岁还离谱,广东 广州,m,8,403,1759,Wed Jul 16 09:43:56 +0800 2025,1岁工作22岁退休喜提69万退休金
荒诞离谱,其他,m,10584,12,795,Wed Jul 16 09:43:53 +0800 2025,1岁工作22岁退休喜提69万退休金
这跟老美200岁还在领退休金一个道理,四川 成都,m,71,122,220,Wed Jul 16 09:43:52 +0800 2025,1岁工作22岁退休喜提69万退休金
真是对这个世界刷新了三观,安徽 铜陵,f,277,224,1489,Wed Jul 16 09:43:49 +0800 2025,1岁工作22岁退休喜提69万退休金
查一下 社保里最年长的 会刷新世界纪录,其他,m,3,69,13,Wed Jul 16 09:43:45 +0800 2025,1岁工作22岁退休喜提69万退休金
所以今年凭啥基数还上涨这么多,浙江 杭州,f,92,502,23,Wed Jul 16 09:43:43 +0800 2025,1岁工作22岁退休喜提69万退休金
难怪浙江的社保每年都在涨，今年又要开始了,浙江 杭州,f,67,110,74,Wed Jul 16 09:43:36 +0800 2025,1岁工作22岁退休喜提69万退休金
所以这就是为什么我们社保一直涨的原因呢吧,江西,f,149,83,1259,Wed Jul 16 09:43:34 +0800 2025,1岁工作22岁退休喜提69万退休金
回复@野生歌王:你以为呢，拿这种事掩盖更丑的事。,其他,m,5,82,6,Wed Jul 16 09:43:29 +0800 2025,1岁工作22岁退休喜提69万退休金
无语了,广东 深圳,f,293,228,69,Wed Jul 16 09:43:17 +0800 2025,1岁工作22岁退休喜提69万退休金
查到一定程度就会有替罪羊出来了,江苏 徐州,m,53,254,40,Wed Jul 16 09:43:13 +0800 2025,1岁工作22岁退休喜提69万退休金
这是纯技术能做到的吗,广东 广州,f,220,51,1298,Wed Jul 16 09:43:12 +0800 2025,1岁工作22岁退休喜提69万退休金
多么黑暗啊  那是我们80.90孩子的血汗钱啊,河南,m,393,114,1997,Wed Jul 16 09:43:04 +0800 2025,1岁工作22岁退休喜提69万退休金
这就是一直被压的事情之一,山东,f,27,313,50,Wed Jul 16 09:42:55 +0800 2025,1岁工作22岁退休喜提69万退休金
有没有追回，追回了多少；谁干的，判了几年，这不得出份警情通报？,浙江,m,4,77,36,Wed Jul 16 09:42:46 +0800 2025,1岁工作22岁退休喜提69万退休金
对啊，姓啥叫啥哪单位的，父母是啥单位的，男的女的，现在还领钱呢么？说明白啊！,河北,f,4,21,112,Wed Jul 16 09:42:30 +0800 2025,1岁工作22岁退休喜提69万退休金
这个严查应该查出来一串人吧,重庆 江北区,f,148,273,1779,Wed Jul 16 09:42:29 +0800 2025,1岁工作22岁退休喜提69万退休金
卧槽！！！！可恶！！！！,江苏 南京,f,163,79,437,Wed Jul 16 09:42:14 +0800 2025,1岁工作22岁退休喜提69万退休金
既然要这样何必多此一举 直接造几个不存在的人在那里 吃空响得了 何必生一个出来，胆大包天的玩意，这和上班从银行偷钱回来 有啥区别，一打开金库 都被蛀虫搬空了,西藏,m,257,1017,1503,Wed Jul 16 09:42:12 +0800 2025,1岁工作22岁退休喜提69万退休金
社保能不能不交@薛定谔的喵_ee,其他,m,39,127,5,Wed Jul 16 09:41:45 +0800 2025,1岁工作22岁退休喜提69万退休金
我tm的这就是人脉熟人文化滋生的特权者,其他,f,17,319,137,Wed Jul 16 09:41:35 +0800 2025,1岁工作22岁退休喜提69万退休金
妈的个，真的没意思！,江苏 苏州,f,776,729,3356,Wed Jul 16 09:41:34 +0800 2025,1岁工作22岁退休喜提69万退休金
这得严查吧,江西 九江,f,96,128,289,Wed Jul 16 09:41:31 +0800 2025,1岁工作22岁退休喜提69万退休金
相信它们的咱妈,其他,m,14,771,74,Wed Jul 16 09:41:30 +0800 2025,1岁工作22岁退休喜提69万退休金
这样的蛀虫就应该发现一个拍死一个。逮到一个重判一个。,其他,f,14,355,1947,Wed Jul 16 09:41:22 +0800 2025,1岁工作22岁退休喜提69万退休金
还笑别人美国ne,其他,m,74,185,161,Wed Jul 16 09:41:09 +0800 2025,1岁工作22岁退休喜提69万退休金
太可怕了，反腐工作继续抓,北京,m,98,649,86,Wed Jul 16 09:40:47 +0800 2025,1岁工作22岁退休喜提69万退休金
这个钱退的回来嘛,江苏,m,6,249,22,Wed Jul 16 09:40:42 +0800 2025,1岁工作22岁退休喜提69万退休金
哇喔 国格！国格！！,其他,m,405,430,19,Wed Jul 16 09:40:31 +0800 2025,1岁工作22岁退休喜提69万退休金
前几天嘲笑美国三百岁还在领退休金的人在哪里,浙江 绍兴,m,62,588,741,Wed Jul 16 09:39:37 +0800 2025,1岁工作22岁退休喜提69万退休金
看来美国300岁的领退休金还是太保守了,云南 昆明,m,105,76,2,Wed Jul 16 09:39:26 +0800 2025,1岁工作22岁退休喜提69万退休金
这都是小钱,其他,m,466,283,3,Wed Jul 16 09:39:20 +0800 2025,1岁工作22岁退休喜提69万退休金
吃相太TM难看了,湖南 常德,m,252,1781,5589,Wed Jul 16 09:39:12 +0800 2025,1岁工作22岁退休喜提69万退休金
造假都不带脑子了,山东,f,5,5,117,Wed Jul 16 09:39:06 +0800 2025,1岁工作22岁退休喜提69万退休金
这不带名字么,广东,f,181,1008,6738,Wed Jul 16 09:39:00 +0800 2025,1岁工作22岁退休喜提69万退休金
转发微博,上海,f,25,135,799,Wed Jul 16 09:38:50 +0800 2025,1岁工作22岁退休喜提69万退休金
叫他们谁领的吐出来给我们,广东 东莞,f,72,294,52,Wed Jul 16 09:38:47 +0800 2025,1岁工作22岁退休喜提69万退休金
这样吧，你的这个事儿啊，我们讲不是说，不是说不办，但是呢，没有说啊，没有任何一件事情我们说，说一定怎么怎么样，说不行吧他也不是，我们讲，事在人为啊，我们可以想办法，可以想办法啊，这个，你这样晚一点儿，晚一咱们到时候呢，对吧，我这个，对吧，这个，包括，诶呀我这个，到时候你看一看，对,广东 广州,m,467,504,438,Wed Jul 16 09:38:40 +0800 2025,1岁工作22岁退休喜提69万退休金
我山西又要上大分了！！！,山西 朔州,m,41,170,682,Wed Jul 16 09:38:17 +0800 2025,1岁工作22岁退休喜提69万退休金
@Ye_C26 ？？？？,湖南 长沙,m,288,281,263,Wed Jul 16 09:38:16 +0800 2025,1岁工作22岁退休喜提69万退休金
妈的！,北京,f,342,390,3120,Wed Jul 16 09:38:12 +0800 2025,1岁工作22岁退休喜提69万退休金
判多久呀？,其他,f,96,625,1532,Wed Jul 16 09:37:58 +0800 2025,1岁工作22岁退休喜提69万退休金
一个小县城只是九牛一毛,其他,m,45,214,262,Wed Jul 16 09:37:47 +0800 2025,1岁工作22岁退休喜提69万退休金
你能奈我何,其他,f,8,285,1,Wed Jul 16 09:37:34 +0800 2025,1岁工作22岁退休喜提69万退休金
#1岁工作22岁退休#    来来来报上这个“天才”的姓名以及工作单位//@回锅肉为什么放大葱呢:拿女学生的事盖69万的热度，一直都是这么操作的，哪天有什么不利的消息出来，马上就安排别的来盖//@野生歌王:我看了一下澎湃上个月末就发了，这种新闻估计很多人都不知道，但是女学生的私事要大张旗鼓满世界宣 ...全文,内蒙古 呼和浩特,f,32,217,8833,Wed Jul 16 09:37:26 +0800 2025,1岁工作22岁退休喜提69万退休金
强制缴纳社保就是这么来用的哈。,北京,m,656,278,8,Wed Jul 16 09:37:19 +0800 2025,1岁工作22岁退休喜提69万退休金
每个地方都有那么一群蛀虫,浙江 嘉兴,f,199,484,13,Wed Jul 16 09:37:17 +0800 2025,1岁工作22岁退休喜提69万退休金
终于知道为什么退休金不够了,四川 成都,m,8,131,12,Wed Jul 16 09:37:13 +0800 2025,1岁工作22岁退休喜提69万退休金
太多地方有这种黑暗的地方，能吃空你,浙江 宁波,m,857,307,6141,Wed Jul 16 09:37:10 +0800 2025,1岁工作22岁退休喜提69万退休金
为什么这种事爆不出来具体姓名和单位？这可是和每个人息息相关的大事啊,其他,f,98,2313,5357,Wed Jul 16 09:37:07 +0800 2025,1岁工作22岁退休喜提69万退休金
这对么,广西,f,0,33,176,Wed Jul 16 09:37:07 +0800 2025,1岁工作22岁退休喜提69万退休金
一岁工作 22岁退休 这不是开国际玩笑吧,海外 罗马尼亚,m,813,405,2593,Wed Jul 16 09:36:59 +0800 2025,1岁工作22岁退休喜提69万退休金
到底是谁 啊。每次把犯罪分子保护的这么好,其他,m,71,57,11,Wed Jul 16 09:36:58 +0800 2025,1岁工作22岁退休喜提69万退休金
400亿是什么天文数字我幻想中彩票都只敢幻想100万,广东 广州,f,261,199,235,Wed Jul 16 09:36:52 +0800 2025,1岁工作22岁退休喜提69万退休金
转发微博,江苏,f,69,414,762,Wed Jul 16 09:36:49 +0800 2025,1岁工作22岁退休喜提69万退休金
再不好好整治真的,其他,f,131,287,364,Wed Jul 16 09:36:38 +0800 2025,1岁工作22岁退休喜提69万退休金
这帮老东西怎么不赶紧去死,辽宁 沈阳,m,73,973,169,Wed Jul 16 09:36:31 +0800 2025,1岁工作22岁退休喜提69万退休金
这种事情能查出来绝对不是个例~早就有很多人这么干了,云南 昆明,f,3,41,334,Wed Jul 16 09:36:27 +0800 2025,1岁工作22岁退休喜提69万退休金
真会带啊，一周前就上过热搜的新闻又发一遍还买上热一。又来营造这新闻没上过热搜的集体记忆了是吧要是披露出来犯这事的有女人你们该怎么办啊,其他,m,2,22,25,Wed Jul 16 10:14:05 +0800 2025,1岁工作22岁退休喜提69万退休金
所以呀，提倡我们这些牛马们要想养老，就得交20年的养老保险，每个政策的背后都是为了弥补更大的窟窿,山东 临沂,f,196,32,367,Wed Jul 16 10:07:36 +0800 2025,1岁工作22岁退休喜提69万退休金
看得人尸体暖暖的…#1岁工作22岁退休喜提69万退休金#,广东,m,7,10,11,Wed Jul 16 10:06:54 +0800 2025,1岁工作22岁退休喜提69万退休金
最好相关审核人员一起曝光，不是通过了层层审核吗？还有14处修改啊，每次都谁改的,其他,m,58,177,42,Wed Jul 16 10:06:34 +0800 2025,1岁工作22岁退休喜提69万退休金
天天搁这儿喊亏空没钱，这样能有钱吗？逮着普通老板姓使劲割韭菜，这些人不公开进局子吗,湖北,f,6,76,492,Wed Jul 16 10:06:22 +0800 2025,1岁工作22岁退休喜提69万退休金
人才啊,其他,m,48,468,800,Thu Jun 26 23:36:22 +0800 2025,1岁工作22岁退休喜提69万退休金
太荒唐了,河北 秦皇岛,f,128,102,60,Fri Jun 27 20:56:28 +0800 2025,1岁工作22岁退休喜提69万退休金
太正常了 我听说过好多毕业就领退休金的,广东 广州,f,307,202,202,Wed Jul 16 09:56:00 +0800 2025,1岁工作22岁退休喜提69万退休金
县城婆罗门,山东,m,163,158,59,Wed Jul 16 09:57:39 +0800 2025,1岁工作22岁退休喜提69万退休金
有这种工作要学会分享啊我好为后代准备,江苏 苏州,f,10688,505,10190,Wed Jul 16 09:57:10 +0800 2025,1岁工作22岁退休喜提69万退休金
我才交了五年社保就觉得好累,其他,m,106,317,504,Wed Jul 16 09:57:50 +0800 2025,1岁工作22岁退休喜提69万退休金
2.83万人违规领取了5.19亿，还有400亿呢,其他,m,84,421,1675,Wed Jul 16 10:00:05 +0800 2025,1岁工作22岁退休喜提69万退休金
县城婆罗门很正常,河南 郑州,m,39,1539,251,Wed Jul 16 09:58:38 +0800 2025,1岁工作22岁退休喜提69万退休金
……不是说都不够发,河北 承德,f,52,300,157,Wed Jul 16 09:58:26 +0800 2025,1岁工作22岁退休喜提69万退休金
呵呵呵,安徽 合肥,m,170,180,27,Fri Jun 27 08:24:00 +0800 2025,1岁工作22岁退休喜提69万退休金
呵呵,其他,f,105,871,5681,Wed Jul 16 10:12:47 +0800 2025,1岁工作22岁退休喜提69万退休金
要他们还回来,浙江 绍兴,f,5,254,133,Wed Jul 16 10:11:59 +0800 2025,1岁工作22岁退休喜提69万退休金
一定要追回我们的钱。,北京 朝阳区,f,205,522,2629,Wed Jul 16 10:09:06 +0800 2025,1岁工作22岁退休喜提69万退休金
离谱,江苏 苏州,f,160,229,10289,Wed Jul 16 10:12:12 +0800 2025,1岁工作22岁退休喜提69万退休金
能每个地方都查吗？我相信每个不透明的小地方都有！,上海,f,3,167,387,Wed Jul 16 10:09:50 +0800 2025,1岁工作22岁退休喜提69万退休金
哦#山西蒲县疾控一职工1岁工作22岁退休#,湖北,f,291,2658,11890,Wed Jul 16 10:08:26 +0800 2025,1岁工作22岁退休喜提69万退休金
哎呀我去，天方夜谭这不就来了,河南 郑州,m,617,426,2513,Wed Jul 16 09:58:47 +0800 2025,1岁工作22岁退休喜提69万退休金
养老金就是这么没了的,海南,f,74,155,383,Wed Jul 16 09:59:36 +0800 2025,1岁工作22岁退休喜提69万退休金
山西啊，那很正常了，有本事接着查,其他,m,42,39,501,Wed Jul 16 10:09:31 +0800 2025,1岁工作22岁退休喜提69万退休金
这个影响xx吗,辽宁 锦州,m,38,138,67,Wed Jul 16 10:12:43 +0800 2025,1岁工作22岁退休喜提69万退休金
今天又上热点了-7/16,其他,m,45,245,16,Wed Jul 16 10:12:41 +0800 2025,1岁工作22岁退休喜提69万退休金
…,浙江 杭州,m,152,429,3036,Wed Jul 16 10:12:37 +0800 2025,1岁工作22岁退休喜提69万退休金
转发微博,北京 海淀区,f,477,1936,5884,Wed Jul 16 10:11:55 +0800 2025,1岁工作22岁退休喜提69万退休金
真天龙人,其他,m,11,18,12,Wed Jul 16 10:11:54 +0800 2025,1岁工作22岁退休喜提69万退休金
太扯了吧,四川 南充,f,332,820,748,Wed Jul 16 10:11:48 +0800 2025,1岁工作22岁退休喜提69万退休金
转发微博,上海 卢湾区,f,197,99,6121,Wed Jul 16 10:11:46 +0800 2025,1岁工作22岁退休喜提69万退休金
转移支付就是用在这种地方,其他,m,35,24,182,Wed Jul 16 10:11:41 +0800 2025,1岁工作22岁退休喜提69万退休金
疾控事业编年年找,其他,f,1,101,571,Wed Jul 16 10:11:30 +0800 2025,1岁工作22岁退休喜提69万退休金
流的汗绝对比我🩸还红,其他,m,3,24,48,Wed Jul 16 10:11:18 +0800 2025,1岁工作22岁退休喜提69万退休金
我真的不指望自己能领到退休金了。,其他,f,0,125,118,Wed Jul 16 10:10:49 +0800 2025,1岁工作22岁退休喜提69万退休金
这世界真是颠了,其他,f,3,41,2073,Wed Jul 16 10:10:37 +0800 2025,1岁工作22岁退休喜提69万退休金
这套路马斯克熟,辽宁 大连,m,32,311,951,Wed Jul 16 10:10:35 +0800 2025,1岁工作22岁退休喜提69万退休金
跟美国的社保漏洞一样，居然有300岁的人领养老金,其他,m,27,1214,2863,Wed Jul 16 10:10:28 +0800 2025,1岁工作22岁退休喜提69万退休金
铁饭碗真好,其他,f,43,36,195,Wed Jul 16 10:10:15 +0800 2025,1岁工作22岁退休喜提69万退休金
硕鼠硕鼠，无食我黍,其他,m,198,144,1240,Wed Jul 16 10:10:12 +0800 2025,1岁工作22岁退休喜提69万退休金
还笑对面200岁的,江苏 盐城,m,50,135,39,Wed Jul 16 10:09:40 +0800 2025,1岁工作22岁退休喜提69万退休金
如果你觉得太累了，是因为有人替你享受,浙江 杭州,m,556,464,753,Wed Jul 16 10:09:23 +0800 2025,1岁工作22岁退休喜提69万退休金
这种黑幕都不知道还有多少没被爆出来的,重庆,f,118,1668,418,Wed Jul 16 10:09:21 +0800 2025,1岁工作22岁退休喜提69万退休金
这人不抓起来么,北京 西城区,m,56,261,314,Wed Jul 16 10:08:45 +0800 2025,1岁工作22岁退休喜提69万退休金
